Armenian_Artsakh_(n=22),0.10458459,0.13350359,-0.054609682,-0.052054318,-0.031358364,-0.011880864,0.0049242727,-0.0052022273,-0.033441455,-0.0074523636,0.0032368636,0.0021151818,-0.0036040909,0.00099804545,-0.0025952273,0.00036381818,0.0019480455,0.0007395,0.0013051818,-0.0014187727,0.001807,0.0012059091,-0.00020918182,-0.0012195455,0.0018948636
Armenian_Artvin_(n=1),0.104717,0.131003,-0.062225,-0.055879,-0.030467,-0.019522,0.004935,-0.005769,-0.034155,-0.00328,-0.004709,0.001798,-0.004162,-0.000688,-0.003393,0.01127,0.01695,-0.00114,0.001257,0.004002,0.002121,0.002349,-0.011709,0.000723,-0.00479
Armenian_Ashtarak_(n=1),0.105855,0.147252,-0.063733,-0.056525,-0.042777,-0.003068,-0.00141,-0.007384,-0.030883,-0.003827,-0.002273,0.006444,-0.007582,0.004817,-0.000407,0.004375,0.007302,0.001647,0.00817,0.003001,0.000998,0,0.010723,-0.001928,0.007185
Armenian_Bayazet_(n=4),0.10130275,0.13658875,-0.062225,-0.058786,-0.02985175,-0.015269,0.00311375,-0.00571125,-0.025412,-0.00250575,0.001705,-0.0008245,-0.0005575,-0.0003785,-0.00091625,0.00546925,-0.0030965,0.0009185,0.0020425,-0.00175075,0.0018405,0.00244225,-0.00252675,0.00394625,0.0020955
Armenian_Erzurum_(n=9),0.10433756,0.13495244,-0.059668778,-0.059719111,-0.029509667,-0.016857333,0.0045433333,-0.006974,-0.032178333,-0.006358,0.0033741111,0.0048291111,-0.0048067778,0.0034101111,-0.0028501111,-0.0016498889,0.0054906667,-0.00028155556,0.00081,-0.00090322222,0.0033828889,0.0017996667,-0.002561,-0.000066888889,0.00079833333
Armenian_Gardman_(n=1),0.105855,0.132019,-0.052797,-0.052649,-0.031698,-0.014781,0.011751,-0.005307,-0.041314,-0.005467,0.001299,0.004496,-0.010555,0.005918,-0.002714,-0.015513,-0.014081,0.000633,0.001257,-0.01088,-0.003743,0.002473,-0.000863,-0.005422,-0.001557
Armenian_Gegharkunik_(n=1),0.108132,0.128972,-0.052043,-0.051034,-0.033852,-0.013666,0.00188,-0.013615,-0.039678,-0.015126,0.004222,-0.001349,0.000297,0.003991,-0.003936,-0.002784,-0.007432,-0.000253,0.001383,-0.006503,0.001123,0.00643,0.000739,-0.004097,0.00455
Armenian_Gesaria_(n=4),0.106709,0.13506525,-0.05279675,-0.06015875,-0.02592775,-0.01512975,0.00452375,-0.0047305,-0.02791775,-0.00186775,0.00405975,0.0022855,-0.003568,0.0025805,-0.0050215,-0.00420975,-0.0000325,0.00034825,0.00179125,-0.0043145,0.0009985,0.005286,-0.00246475,-0.0015965,0.00128725
Armenian_Gurin_(n=2),0.1041485,0.1391275,-0.0580765,-0.061693,-0.029082,-0.0164545,0.0059925,-0.006577,-0.0306785,-0.0028245,0.002436,0.0024725,0.003568,0.0001375,-0.008143,0.0098115,0.014603,-0.001837,0.0024515,0.002689,0.003494,-0.000062,-0.0017255,-0.001205,-0.0026345
Armenian_Halep_(n=1),0.102441,0.144205,-0.051666,-0.065569,-0.025851,-0.014781,0.003995,-0.00923,-0.028429,-0.005832,0.003735,0.000599,-0.002081,0.009634,-0.008686,-0.009016,-0.009127,-0.00038,0.003394,-0.010005,0.007112,0.007543,-0.001232,-0.001084,-0.002275
Armenian_Hemshin_(n=8),0.1069935,0.13773112,-0.0580765,-0.060845125,-0.03512175,-0.0142235,0.006903375,-0.00775925,-0.044944125,-0.00539875,0.003065375,0.006875125,-0.011874125,0.001272875,-0.008228,-0.00774,0.00783925,-0.000221625,-0.001649625,0.004001875,0.004367125,0.00398775,-0.00301975,-0.00674775,0.000464
Armenian_Iran_(n=5),0.1047172,0.1352684,-0.0578502,-0.0554914,-0.0315136,-0.0096496,0.005217,-0.0043384,-0.0328058,-0.0085286,0.0014938,0.0007196,-0.0052628,0.0053124,-0.002606,-0.0065766,-0.0009124,-0.0015202,-0.0002264,-0.0037268,0.0012978,0.0026212,0.0019474,-0.0015904,0.002227
Armenian_Kars_(n=1),0.105855,0.136081,-0.062602,-0.062985,-0.034468,-0.021753,-0.000705,-0.011307,-0.030679,-0.004009,0.006983,0.002847,-0.010406,0.003165,0.003529,-0.003182,-0.014864,0.003927,0.004274,-0.006378,0.002745,-0.005317,-0.003697,-0.001687,0.000599
Armenian_Kessab_(n=4),0.10386375,0.1388735,-0.0566625,-0.063631,-0.0263125,-0.017361,0.00564025,-0.00623075,-0.02219075,0.00195925,0.00552125,0.004271,-0.0030105,0.00454175,-0.00573425,0.0025855,0.00589975,-0.00063325,0.00197975,-0.00393925,0.0034005,-0.00018575,0.00129425,0.001235,-0.00071825
